movie_id,title,year,tmdb_id,directors,actors,genres,tags,avg_rating,rating_count
3000007512,Zimbo Comes To Town (Zimbo Shaher Mein),1960,,,,Action,bollywood indian cinema hindi,3.6,25
3000007511,Zameen Ke Tare,1960,,,,Social Children Drama,bollywood indian cinema hindi,3.6,25
3000007510,Zalim Tera Jawab Nahin,1960,,,,Action,bollywood indian cinema hindi,3.6,25
3000007509,Veer Purush,1960,,,,Children Social,bollywood indian cinema hindi,3.6,25
3000007508,Veer Durgadas,1960,,,,Historical Social Drama,bollywood indian cinema hindi,3.6,25
3000007507,Usne Kaha Tha,1960,,,,Romance Drama War,bollywood indian cinema hindi,3.6,25
3000007506,Tu Nahin Aur Sahi,1960,,,,Social Romance,bollywood indian cinema hindi,3.6,25
3000007505,Trunk Call,1960,,,,Action Drama,bollywood indian cinema hindi,3.6,25
3000007504,Teer Aur Talwar,1960,,,,Action Drama,bollywood indian cinema hindi,3.6,25
3000007464,Jis Desh Mein Ganga Behti Hai,1960,,,,Social,bollywood indian cinema hindi,3.6,25
3000007489,Parakh,1960,,,,Social Satire Drama,bollywood indian cinema hindi,3.6,25
3000007502,Singapore,1960,,,,Thriller Romance,bollywood indian cinema hindi,3.6,25
3000007500,Shan-E-Hind,1960,,,,Action Costume,bollywood indian cinema hindi,3.6,25
3000007499,Sarhad,1960,,,,Social Romance Drama,bollywood indian cinema hindi,3.6,25
3000007498,Saranga,1960,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007497,Road No. 303,1960,,,,Action,bollywood indian cinema hindi,3.6,25
3000007496,Return Of Mr. Superman,1960,,,,Action,bollywood indian cinema hindi,3.6,25
3000007495,Rangeela Raja,1960,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007494,Qatil,1960,,,,Action,bollywood indian cinema hindi,3.6,25
3000007493,Police Detective,1960,,,,Social Action,bollywood indian cinema hindi,3.6,25
3000007492,Phool Aur Kaliyan,1960,,,,Children Social,bollywood indian cinema hindi,3.6,25
3000007491,Pedro,1960,,,,Action,bollywood indian cinema hindi,3.6,25
3000007501,Shriman Satyawadi,1960,,,,Social Drama,bollywood indian cinema hindi,3.6,25
3000007463,Jaali Note,1960,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007447,Dil Apna Aur Preet Parai,1960,,,,Romantic Drama,bollywood indian cinema hindi,3.6,25
3000007461,Honeymoon,1960,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007433,Bhakti Mahima,1960,,,,Devotional,bollywood indian cinema hindi,3.6,25
3000007432,Bhakta Raj,1960,,,,Devotional,bollywood indian cinema hindi,3.6,25
3000007431,Bewaqoof,1960,,,,Comedy Romance,bollywood indian cinema hindi,3.6,25
3000007430,Basant (1960 Film),1960,,,,Romance Drama,bollywood indian cinema hindi,3.6,25
3000007429,Barsaat Ki Raat,1960,,,,Musical Romance,bollywood indian cinema hindi,3.6,25
3000007428,Barood,1960,,,,Social Drama,bollywood indian cinema hindi,3.6,25
3000007427,Baraat,1960,,,,Romance Drama,bollywood indian cinema hindi,3.6,25
3000007426,Banjarin,1960,,,,Drama Action,bollywood indian cinema hindi,3.6,25
3000007425,Bahadur Lutera,1960,,,,Action Adventure,bollywood indian cinema hindi,3.6,25
3000007424,Bahaana,1960,,,,Social,bollywood indian cinema hindi,3.6,25
3000007423,Bade Ghar Ki Bahu,1960,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007422,Babar,1960,,,,Historical,bollywood indian cinema hindi,3.6,25
3000007421,Apna Haath Jagannath,1960,,,,Comedy Romance,bollywood indian cinema hindi,3.6,25
3000007420,Apna Ghar,1960,,,,Family Social,bollywood indian cinema hindi,3.6,25
3000007419,Anuradha,1960,,,,Family Social,bollywood indian cinema hindi,3.6,25
3000007417,Amar Prem,1960,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007416,Airmail,1960,,,,Action,bollywood indian cinema hindi,3.6,25
3000007415,Alam Ara Ki Beti,1960,,,,Fantasy,bollywood indian cinema hindi,3.6,25
3000007414,Abdulla,1960,,,,Fantasy Adventure,bollywood indian cinema hindi,3.6,25
3000007413,Aanchal,1960,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007412,Aai Phirse Bahar,1960,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007434,Bindiya,1960,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007435,Black Rider,1960,,,,Action,bollywood indian cinema hindi,3.6,25
3000007436,Black Tiger,1960,,,,Action,bollywood indian cinema hindi,3.6,25
3000007437,Bombai Ka Babu,1960,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007460,Hanuman Pathal Vijayam,1960,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007459,Girl Friend,1960,,,,Romance Family Social,bollywood indian cinema hindi,3.6,25
3000007458,Ghunghat,1960,,,,Family Drama Social,bollywood indian cinema hindi,3.6,25
3000007457,Ghar Ki Laaj,1960,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007456,Gambler,1960,,,,Action Thriller,bollywood indian cinema hindi,3.6,25
3000007455,Ek Phool Char Kante,1960,,,,Family Comedy Romance,bollywood indian cinema hindi,3.6,25
3000007454,Ek Ke Baad Ek,1960,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007453,Eid Mubarak,1960,,,,Children Festival,bollywood indian cinema hindi,3.6,25
3000007452,Duniya Jhukti Hai,1960,,,,Family Social,bollywood indian cinema hindi,3.6,25
3000007451,Dr. Shaitan,1960,,,,Thriller Action,bollywood indian cinema hindi,3.6,25
3000007462,Hum Hindustani,1960,,,,Family Social Drama,bollywood indian cinema hindi,3.6,25
3000007450,Do Dost,1960,,,,Social Action,bollywood indian cinema hindi,3.6,25
3000007448,Dil Bhi Tera Hum Bhi Tere,1960,,,,Drama Social,bollywood indian cinema hindi,3.6,25
3000007446,Delhi Junction,1960,,,,Action Adventure,bollywood indian cinema hindi,3.6,25
3000007445,College Girl,1960,,,,Romance Drama,bollywood indian cinema hindi,3.6,25
3000007444,Chhalia,1960,,,,Social Romance,bollywood indian cinema hindi,3.6,25
3000007443,Chhabili,1960,,,,Social Drama,bollywood indian cinema hindi,3.6,25
3000007442,Chaudhvin Ka Chand,1960,,,,Romance Social Drama,bollywood indian cinema hindi,3.6,25
3000007441,Chandramukhi,1960,,,,Romance Costume Drama,bollywood indian cinema hindi,3.6,25
3000007440,Chand Mere Aja,1960,,,,Drama Social,bollywood indian cinema hindi,3.6,25
3000007439,Captain India,1960,,,,Action,bollywood indian cinema hindi,3.6,25
3000007438,Bombay Central,1960,,,,Action,bollywood indian cinema hindi,3.6,25
3000007449,Do Aadmi,1960,,,,Social Drama,bollywood indian cinema hindi,3.6,25
3000007484,Mud Mud Ke Na Dekh,1960,,,,Romance Social,bollywood indian cinema hindi,3.6,25
3000007418,Angulimaal,1960,,,,Adventure Drama,bollywood indian cinema hindi,3.6,25
3000007553,Modern Girl,1961,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007575,Sara Jahan Hamara,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007574,Sapne Suhane,1961,,,,Romance Drama,bollywood indian cinema hindi,3.6,25
3000007573,Sapera,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007572,Sanjog,1961,,,,Drama Social Family,bollywood indian cinema hindi,3.6,25
3000007571,Sampoorna Ramayana,1961,,,,Mythological,bollywood indian cinema hindi,3.6,25
3000007570,Salaam Memsaab,1961,,,,Thriller Action Romance,bollywood indian cinema hindi,3.6,25
3000007569,Saaya,1961,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007568,Roop Ki Rani Choron Ka Raja,1961,,,,Romance,bollywood indian cinema hindi,3.6,25
3000007567,Reshmi Rumal,1961,,,,Romance,bollywood indian cinema hindi,3.6,25
3000007566,Razia Sultana,1961,,,,Historical Romance,bollywood indian cinema hindi,3.6,25
3000007565,Ram Lila,1961,,,,Mythological,bollywood indian cinema hindi,3.6,25
3000007564,Pyaar Ki Pyaas,1961,,,,Drama Family,bollywood indian cinema hindi,3.6,25
3000007563,Pyaar Ki Dastan,1961,,,,Romance,bollywood indian cinema hindi,3.6,25
3000007562,Pyaar Ka Saagar,1961,,,,Romance Drama,bollywood indian cinema hindi,3.6,25
3000007561,Pyaase Panchhi,1961,,,,Romance Comedy,bollywood indian cinema hindi,3.6,25
3000007560,Piya Milan Ki Aas,1961,,,,Romance,bollywood indian cinema hindi,3.6,25
3000007559,Passport,1961,,,,Thriller,bollywood indian cinema hindi,3.6,25
3000007576,Saranga,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007577,Sasural,1961,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007578,Sati Renuka,1961,,,,Mythological,bollywood indian cinema hindi,3.6,25
3000007579,Saugandh,1961,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007597,Zamana Badal Gaya,1961,,,,Social,bollywood indian cinema hindi,3.6,25
3000007596,Zalim Jadugar,1961,,,,Fantasy Action,bollywood indian cinema hindi,3.6,25
3000007595,Zabak,1961,,,,Costume Drama,bollywood indian cinema hindi,3.6,25
3000007594,Wazir-E-Azam,1961,,,,Adventure Costume Drama,bollywood indian cinema hindi,3.6,25
3000007593,Warrant,1961,,,,Action,bollywood indian cinema hindi,3.6,25
3000007592,Wanted,1961,,,,Action,bollywood indian cinema hindi,3.6,25
3000007591,Tel Malish Boot Polish,1961,,,,Action Drama,bollywood indian cinema hindi,3.6,25
3000007590,Teen Ustad,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007558,Opera House,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007589,Teen Kanya: Tales Of Three Girls (Bengali),1961,,,,Anthology Film,bollywood indian cinema hindi,3.6,25
3000007587,Suhag Sindoor,1961,,,,Family Social Drama,bollywood indian cinema hindi,3.6,25
3000007586,Stree,1961,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007585,Shola Jo Bhadke,1961,,,,Musical,bollywood indian cinema hindi,3.6,25
3000007584,Shola Aur Shabnam,1961,,,,Romance Drama,bollywood indian cinema hindi,3.6,25
3000007583,Shama,1961,,,,Social Drama,bollywood indian cinema hindi,3.6,25
3000007582,Shahi Farman,1961,,,,Action,bollywood indian cinema hindi,3.6,25
3000007581,Senapati,1961,,,,Costume Drama,bollywood indian cinema hindi,3.6,25
3000007580,Savitri,1961,,,,Children'S Film,bollywood indian cinema hindi,3.6,25
3000007588,Tanhai,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007557,Oomar Qaid,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007556,Nazrana,1961,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007555,Murad,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007534,Hum Dono,1961,,,,Drama Family Romance War,bollywood indian cinema hindi,3.6,25
3000007535,Hum Matwaale Naujawaan,1961,,,,Drama Family,bollywood indian cinema hindi,3.6,25
3000007536,Jab Pyar Kisise Hota Hai,1961,,,,Romance,bollywood indian cinema hindi,3.6,25
3000007537,Jadoo Nagri,1961,,,,Fantasy,bollywood indian cinema hindi,3.6,25
3000007538,Jai Bhawani,1961,,,,Mythology,bollywood indian cinema hindi,3.6,25
3000007539,Jai Chittor,1961,,,,Drama History,bollywood indian cinema hindi,3.6,25
3000007540,Jhumroo,1961,,,,Romance Drama,bollywood indian cinema hindi,3.6,25
3000007541,Junglee,1961,,,,Romance,bollywood indian cinema hindi,3.6,25
3000007533,Hamari Yaad Aayegi,1961,,,,Romance Drama,bollywood indian cinema hindi,3.6,25
3000007542,Kabuliwala,1961,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007544,Kanch Ki Gudiya,1961,,,,Drama Family,bollywood indian cinema hindi,3.6,25
3000007545,Khiladi,1961,,,,Action,bollywood indian cinema hindi,3.6,25
3000007546,Madan Manjri,1961,,,,Fantasy,bollywood indian cinema hindi,3.6,25
3000007547,Mahavat,1961,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007548,Main Aur Mera Bhai,1961,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007549,Matlabi Duniya,1961,,,,Social,bollywood indian cinema hindi,3.6,25
3000007550,Maya,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007551,Memdidi,1961,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007543,Karorepati,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007598,Zindagi Aur Khwab,1961,,,,Romantic Melodrama,bollywood indian cinema hindi,3.6,25
3000007532,Gunga Jumna,1961,,,,Drama Action,bollywood indian cinema hindi,3.6,25
3000007530,Flat No. 9,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007554,Mr. India,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007513,Aas Ka Panchhi,1961,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007514,Amar Rahe Yeh Pyar,1961,,,,Drama Family,bollywood indian cinema hindi,3.6,25
3000007515,Amrit Manthan,1961,,,,Mythology,bollywood indian cinema hindi,3.6,25
3000007516,Aplam Chaplam,1961,,,,Comedy,bollywood indian cinema hindi,3.6,25
3000007517,Apsara,1961,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007518,Arab Ka Sitara,1961,,,,Action,bollywood indian cinema hindi,3.6,25
3000007519,Bada Aadmi,1961,,,,Action,bollywood indian cinema hindi,3.6,25
3000007531,Gharana,1961,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007520,Batwara,1961,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007522,Boy Friend,1961,,,,Romance,bollywood indian cinema hindi,3.6,25
3000007523,Char Diwari,1961,,,,Romance Family,bollywood indian cinema hindi,3.6,25
3000007524,Chhatrapati Shivaji Maharaj,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007525,Chhaya,1961,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007526,Chhote Nawab,1961,,,,Comedy Romance,bollywood indian cinema hindi,3.6,25
3000007527,Dark Street,1961,,,,Action,bollywood indian cinema hindi,3.6,25
3000007528,Dharmputra,1961,,,,Social Family Drama,bollywood indian cinema hindi,3.6,25
3000007529,Do Bhai,1961,,,,Family,bollywood indian cinema hindi,3.6,25
3000007521,Bhabhi Ki Chudiyan,1961,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007552,Mera Suhaag,1961,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007674,Shaadi,1962,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007601,Aarti,1962,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007662,Raju Aur Gangaram,1962,,,,Children,bollywood indian cinema hindi,3.6,25
3000007661,Raaz Ki Baat,1962,,,,Thriller,bollywood indian cinema hindi,3.6,25
3000007660,Pyaar Ki Jeet,1962,,,,Romantic Drama,bollywood indian cinema hindi,3.6,25
3000007659,Professor,1962,,,,Romantic Comedy,bollywood indian cinema hindi,3.6,25
3000007658,Private Secretary,1962,,,,Action Drama,bollywood indian cinema hindi,3.6,25
3000007657,Prempatra,1962,,,,Social Romance Drama,bollywood indian cinema hindi,3.6,25
3000007656,Pathan,1962,,,,Action,bollywood indian cinema hindi,3.6,25
3000007655,Neeli Aankhen,1962,,,,Romance Thriller,bollywood indian cinema hindi,3.6,25
3000007654,Naughty Boy,1962,,,,Romantic Comedy,bollywood indian cinema hindi,3.6,25
3000007653,Nakli Nawab,1962,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007652,Naag Devta,1962,,,,Fantasy,bollywood indian cinema hindi,3.6,25
3000007651,Meri Bahen,1962,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007650,Mehndi Lagi Mere Hath,1962,,,,Romance Family Drama,bollywood indian cinema hindi,3.6,25
3000007649,Maya Jaal,1962,,,,Fantasy,bollywood indian cinema hindi,3.6,25
3000007648,Man-Mauji,1962,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007647,Mall Road,1962,,,,Action Romance,bollywood indian cinema hindi,3.6,25
3000007646,Main Shadi Karne Chala,1962,,,,Comedy,bollywood indian cinema hindi,3.6,25
3000007663,Rakhi,1962,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007664,Rashtraveer Shivaji,1962,,,,Historical,bollywood indian cinema hindi,3.6,25
3000007665,Reporter Raju,1962,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007666,Rocket Girl,1962,,,,Action Fantasy,bollywood indian cinema hindi,3.6,25
3000007685,Zindagi Aur Hum,1962,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007684,Vallah Kya Baat Hai,1962,,,,Romantic Drama,bollywood indian cinema hindi,3.6,25
3000007683,Umeed,1962,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007682,Tower House,1962,,,,Thriller,bollywood indian cinema hindi,3.6,25
3000007681,Toofani Tarzan,1962,,,,Action Adventure,bollywood indian cinema hindi,3.6,25
3000007680,Tilasmi Duniya,1962,,,,Fantasy Action,bollywood indian cinema hindi,3.6,25
3000007679,Soorat Aur Seerat,1962,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007678,Son Of India,1962,,,,Family Melodrama,bollywood indian cinema hindi,3.6,25
3000007645,Main Chup Rahungi,1962,,,,Social Family Drama,bollywood indian cinema hindi,3.6,25
3000007677,Shree Ganesh,1962,,,,Religious,bollywood indian cinema hindi,3.6,25
3000007675,Sher Khan,1962,,,,Action,bollywood indian cinema hindi,3.6,25
3000007673,Sautela Bhai,1962,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007672,Sangeet Samrat Tansen,1962,,,,Biopic Historical Drama,bollywood indian cinema hindi,3.6,25
3000007671,Sakhi Robin,1962,,,,Action,bollywood indian cinema hindi,3.6,25
3000007670,Sahib Bibi Aur Ghulam,1962,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007669,Sachche Moti,1962,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007668,Rungoli,1962,,,,Romantic Drama,bollywood indian cinema hindi,3.6,25
3000007667,Rooplekha,1962,,,,Fantasy,bollywood indian cinema hindi,3.6,25
3000007676,Shiv Parvati,1962,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007600,Aankh Michouli,1962,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007644,Madam Zorro,1962,,,,Action,bollywood indian cinema hindi,3.6,25
3000007642,Maa Beta,1962,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007619,Dil Tera Diwana,1962,,,,Romantic Drama,bollywood indian cinema hindi,3.6,25
3000007618,Deccan Queen,1962,,,,Action,bollywood indian cinema hindi,3.6,25
3000007617,China Town,1962,,,,Romantic Thriller,bollywood indian cinema hindi,3.6,25
3000007616,Burmah Road,1962,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007615,Bijli Chamke Jamna Paar,1962,,,,Drama,bollywood indian cinema hindi,3.6,25
3000007614,Bezubaan,1962,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007613,Bombay Ka Chor,1962,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007612,Bees Saal Baad,1962,,,,Romantic Thriller,bollywood indian cinema hindi,3.6,25
3000007611,Bapu Ne Kaha Tha,1962,,,,Children,bollywood indian cinema hindi,3.6,25
3000007610,Banke Sanwaria,1962,,,,Action,bollywood indian cinema hindi,3.6,25
3000007609,Banarsi Thug,1962,,,,Romantic Comedy Drama,bollywood indian cinema hindi,3.6,25
3000007607,Baat Ek Raat Ki,1962,,,,Romance Thriller,bollywood indian cinema hindi,3.6,25
3000007606,Baaje Ghungroo,1962,,,,Fantasy Drama,bollywood indian cinema hindi,3.6,25
3000007605,Asli-Naqli,1962,,,,Romantic Drama,bollywood indian cinema hindi,3.6,25
3000007604,Apna Banake Dekho,1962,,,,Romance,bollywood indian cinema hindi,3.6,25
3000007603,Anpadh,1962,,,,Social Family Drama,bollywood indian cinema hindi,3.6,25
3000007602,Aashiq,1962,,,,Musical Melodrama,bollywood indian cinema hindi,3.6,25
3000007620,Dr. Vidya,1962,,,,Social Family Drama,bollywood indian cinema hindi,3.6,25
3000007621,Durga Pooja,1962,,,,Devotional,bollywood indian cinema hindi,3.6,25
3000007622,Dilli Ka Dada,1962,,,,Action,bollywood indian cinema hindi,3.6,25
3000007623,Ek Musafir Ek Hasina,1962,,,,Romantic Drama,bollywood indian cinema hindi,3.6,25
3000007641,King Kong,1962,,,,Action,bollywood indian cinema hindi,3.6,25
3000007640,Kala Samundar,1962,,,,Action,bollywood indian cinema hindi,3.6,25
3000007639,Kala Chashma,1962,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007638,Kailashpati,1962,,,,Mythological,bollywood indian cinema hindi,3.6,25
3000007637,Jhoola,1962,,,,Family Drama,bollywood indian cinema hindi,3.6,25
3000007636,Jadugar Daku,1962,,,,Fantasy,bollywood indian cinema hindi,3.6,25
3000007635,Jai Ho Mohabbat Ki,1962,,,,Comedy Drama,bollywood indian cinema hindi,3.6,25
3000007634,Jadoo Mahal,1962,,,,Fantasy,bollywood indian cinema hindi,3.6,25
3000007643,Madam Zapatta,1962,,,,Action,bollywood indian cinema hindi,3.6,25
3000007633,Isi Ka Naam Duniya Hai,1962,,,,Socia Family Drama,bollywood indian cinema hindi,3.6,25
3000007631,Hawa Mahal,1962,,,,Fantasy,bollywood indian cinema hindi,3.6,25
3000007630,Hariyali Aur Rasta,1962,,,,Romantic Family Drama,bollywood indian cinema hindi,3.6,25
3000007629,Hamen Khelne Do,1962,,,,Children,bollywood indian cinema hindi,3.6,25
3000007628,Hame Bhi Jeene Do,1962,,,,Nan,bollywood indian cinema hindi,3.6,25
3000007627,Half Ticket,1962,,,,Romantic Comedy,bollywood indian cinema hindi,3.6,25
